provinceId,cityName,latitude,longitude,isArchived
64d9134dcee78c3fdbee3f71,KABUPATEN MAPPI,-6.49971,139.34441,0
64d9134dcee78c3fdbee3f71,KABUPATEN ASMAT,-5.3795,138.46344,0
64d9134dcee78c3fdbee3f71,KABUPATEN YAHUKIMO,-4.60403,139.58405,0
64d9134dcee78c3fdbee3f71,KABUPATEN PEGUNUNGAN BINTANG,-4.52167,140.29541,0
64d9134dcee78c3fdbee3f71,KABUPATEN TOLIKARA,-3.42661,137.41699,0
64d9134dcee78c3fdbee3f71,KABUPATEN SARMI,-2.41667,139.08333,0
64d9134dcee78c3fdbee3f71,KABUPATEN KEEROM,-3.3,140.61667,0
64d9134dcee78c3fdbee3f71,KABUPATEN WAROPEN,-2.286,137.01837,0
64d9134dcee78c3fdbee3f71,KABUPATEN SUPIORI,-0.73881,135.61111,0
64d9134dcee78c3fdbee3f71,KABUPATEN MAMBERAMO RAYA,-2.23561,137.78229,0
64d9134dcee78c3fdbee3f71,KABUPATEN NDUGA,-4.45093,138.10089,0
64d9134dcee78c3fdbee3f71,KABUPATEN LANNY JAYA,-3.91244,138.28766,0
64d9134dcee78c3fdbee3f71,KABUPATEN MAMBERAMO TENGAH,-2.46064,138.45245,0
64d9134dcee78c3fdbee3f71,KABUPATEN YALIMO,-3.86037,138.47305,0
64d9134dcee78c3fdbee3f71,KABUPATEN PUNCAK,-4.14204,137.09702,0
64d9134dcee78c3fdbee3f71,KABUPATEN DOGIYAI,-4.03186,135.43945,0
64d9134dcee78c3fdbee3f71,KABUPATEN INTAN JAYA,-3.41016,136.70837,0
64d9134dcee78c3fdbee3f71,KABUPATEN DEIYAI,-3.94737,135.95032,0
64d9134dcee78c3fdbee3f71,KOTA JAYAPURA,-2.64647,140.77779,0
