b9686c38-f331-4ddf-9373-37ade115355c,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN DAIRI,2.86667,98.23333,false  
8c97e99c-f2c2-4cd9-9747-a99b59da8275,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN KARO,3.11667,98.3,false  
7c8cdb7a-48aa-42d2-86ed-7f6559862a98,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN DELI SERDANG,3.41667,98.66667,false  
e3c8b8df-9940-4ae9-a3d4-b2cf99ac2ec3,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN LANGKAT,3.71667,98.21667,false  
93540773-ddaf-4f1e-8b2c-601e7c81093c,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN NIAS SELATAN,0.77,97.75,false  
98360816-19ae-4d5e-b3fc-6f99ef115d3d,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN HUMBANG HASUNDUTAN,2.26551,98.50376,false  
eeab814e-bd31-494f-90cb-e9477813b6c0,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN PAKPAK BHARAT,2.56667,98.28333,false  
14585318-75de-40c1-bb00-d00d54c545f9,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN SAMOSIR,2.64025,98.71525,false  
8f9e0683-d3c2-4b26-b406-73149fef27e5,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN SERDANG BEDAGAI,3.36667,99.03333,false  
c9fdd705-5b9a-41bd-bf16-f2503d6a5c93,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN BATU BARA,3.16166,99.52652,false  
0f9670df-482d-40fb-95bd-63c95e84f928,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN PADANG LAWAS UTARA,1.46011,99.67346,false  
fe406521-dd45-42cc-bde2-f60759f13e4f,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN PADANG LAWAS,1.44684,99.99207,false  
f2ed63ea-70af-48f2-9a22-66701f0dcb1d,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN LABUHAN BATU SELATAN,1.983,100.0976,false  
0650298f-743c-428a-94cc-916dad79b373,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN LABUHAN BATU UTARA,2.33349,99.63776,false  
6c7f578f-d3aa-4db1-8150-89d4f28713df,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN NIAS UTARA,1.33037,97.31964,false  
4cacd3eb-08b0-4072-91c1-8e9c64ffdf4c,d28959e8-2c65-482e-b715-e3f8482aba4d,KABUPATEN NIAS BARAT,1.05966,97.58606,false  
c3be917c-ac89-4208-8fc0-bb0edbe6e196,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA SIBOLGA,1.73333,98.8,false  
62eec717-6fd0-4bcf-af15-10d9b38dec42,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA TANJUNG BALAI,2.95833,99.79167,false  
6bbee6b4-775f-42a7-b5c5-a5f037363e9d,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA PEMATANG SIANTAR,2.96667,99.05,false  
0d836724-62aa-47cb-b0c2-9fcdbf9f3682,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA TEBING TINGGI,3.325,99.14167,false  
1800b115-d5e9-4784-9076-2f4871b8101e,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA MEDAN,3.65,98.66667,false  
de803451-176e-4a3c-9193-bd6ec0fb3290,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA BINJAI,3.8,108.23333,false  
323a2369-2ae3-4dfd-93c5-82637c6ee5bd,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA PADANG SIDEMPUAN,1.37375,99.26843,false  
14d64925-5570-470f-ac59-86749ac350ea,d28959e8-2c65-482e-b715-e3f8482aba4d,KOTA GUNUNGSITOLI,1.32731,97.55018,false  
01a86704-e4e7-4b7c-8ff2-7690e3e8bdb2,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN KEPULAUAN MENTAWAI,1.98917,99.51889,false  
a0cac3c0-3934-4c98-87b0-5ab24c565a04,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN PESISIR SELATAN,-1.58333,100.85,false  
c5b0f8a1-c2e6-4f3a-8aa3-c7a71341caa1,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN SOLOK,-0.96667,100.81667,false  
905103ed-6da2-4555-b057-890655438970,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN SIJUNJUNG,-1.1827,101.6056,false  
f5230070-797a-43ab-be63-735f8a51c891,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN TANAH DATAR,-0.4555,100.5771,false  
b2d26875-f420-4420-9157-9ed69515fe09,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN PADANG PARIAMAN,-0.6,100.28333,false  
7aeae973-2cd0-4f47-b2e2-62353c33c2b3,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN AGAM,-0.25,100.16667,false  
a85f2fe6-da4f-4777-bc07-1c34b5e87af0,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN LIMA PULUH KOTA,-0.0168,100.5872,false  
2b36502e-5afa-4f3e-bffa-9fde226a4834,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN PASAMAN,0.42503,99.94606,false  
0c5a5bcc-65e6-4084-924d-c1b929f372b7,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN SOLOK SELATAN,-1.23333,101.417,false  
ebc371b6-2c3b-4943-a79f-b8a7ee6e61c0,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN DHARMASRAYA,-1.05,101.367,false  
08f16c7e-5bf0-4293-8d93-4f9dbeffe3ba,9cad8e99-bd90-44a5-a861-1d823f298286,KABUPATEN PASAMAN BARAT,0.28152,99.51965,false  
df0a0a51-9652-4522-abca-1fa9517001b8,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA PADANG,-0.98333,100.45,false  
814fcf7e-2a20-47a5-b3bf-209de282f3c6,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA SOLOK,-0.76667,100.61667,false  
d76a783d-82b6-466d-998d-c93f48b20727,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA SAWAH LUNTO,-0.6,100.75,false  
7bbebf64-ae88-4e58-9a6b-e2b1dc0eeae9,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA PADANG PANJANG,-0.45,100.43333,false  
09c7e262-8325-4a95-97c2-7bf182c12f37,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA BUKITTINGGI,-0.275,100.375,false  
d1db2be3-5c38-4344-8c14-d8ec906b6625,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA PAYAKUMBUH,-0.23333,100.63333,false  
67bcc465-8669-4094-b6b8-08cdd5dbe14c,9cad8e99-bd90-44a5-a861-1d823f298286,KOTA PARIAMAN,-0.62682,100.12047,false  
c0045e2b-631c-4fb5-a410-62854b9a9d8d,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN KUANTAN SINGINGI,-0.47532,101.45857,false  
5224084b-b4f4-4351-82c2-999ea7189bf6,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN INDRAGIRI HULU,-0.55,102.31667,false  
c1eaeb9a-e8c2-485f-a3d8-da9c41d544db,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN INDRAGIRI HILIR,-0.33333,103.16667,false  
c5b91bdb-321c-42a8-a513-ab553569cb2f,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN PELALAWAN,0.20822,102.18607,false  
30340efa-1f39-4c17-99b3-99607b51c320,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN SIAK,0.97453,102.01355,false  
027d60a0-1c31-4bc5-94ad-1d3cbfab180c,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN KAMPAR,0.2344,101.2131,false  
396266a5-abd9-4dfb-ad5e-e3c3a0d2d304,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN ROKAN HULU,0.88333,100.48333,false  
e05c4784-c0ab-4bb9-bb10-2a8b4eedab91,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN BENGKALIS,0.9838,102.5096,false  
fe2ba43c-f804-48e6-beeb-33a36f66f786,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN ROKAN HILIR,2.16599,100.82514,false  
c740a776-0858-4920-ba05-6fc1053ab56a,a12987ff-32a5-4333-8f06-5d05e84c69bc,KABUPATEN KEPULAUAN MERANTI,0.97488,102.69539,false  
be43c428-1592-45c2-8341-e10dc0c2258a,a12987ff-32a5-4333-8f06-5d05e84c69bc,KOTA PEKANBARU,0.53333,101.46667,false  
e0c935cf-dba0-4455-a3bf-05a03f49b5bb,a12987ff-32a5-4333-8f06-5d05e84c69bc,KOTA DUMAI,1.61592,101.4917,false  
461513ae-1368-494c-9c6c-ef3b4d2556c1,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN KERINCI,-2.03333,101.53333,false  
fa895187-6cdc-4df0-a9e9-42048df1ba03,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN MERANGIN,-2.06933,102.13303,false  
fcff2e40-2aed-44aa-bfbc-14e4f94b7f80,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN SAROLANGUN,-2.3,102.65,false  
84d68b6a-51de-4ff5-806d-f8ee02e8f94b,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN BATANG HARI,-1.75,103.11667,false  
7848f29a-f578-4bf8-bec3-dfd604d13404,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN MUARO JAMBI,-1.55214,103.82163,false  
2be42066-7c73-4093-b6a7-af11fbb6cccb,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN TANJUNG JABUNG TIMUR,-1.13198,103.61755,false  
db70e347-db07-41cd-8438-3677dce3b3a4,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN TANJUNG JABUNG BARAT,-1.1544,103.24402,false  
36125c44-4623-4837-8a80-929b3747eb5d,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN TEBO,-1.45576,102.37473,false  
40446c82-8513-427f-9509-8b79e8e85bb4,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KABUPATEN BUNGO,-1.50222,101.96,false  
